owner,repo,maintenance,issues_maintenance,code_maintenance,community_documentation,maintainer_history,contribution,contributor_participation,code_contribution,contributor_growth,usage_popularity,stars_and_watches,forks,downstream_dependents,project_maturity,code_quality,dependencies_health,testing_quality,review_coverage,community_activity_and_integrity,trustee_avg,popularity_component,community_activity_and_integrity_component,maintenance_and_goodwill_component,code_quality_component,component_avg,component_rank,component_rank_grade,trustee_rank,trustee_rank_grade,component_zscore,component_z_grade,trustee_zscore,trustee_z_grade
chrisdickinson,raf,37.4,23.3,0.0,41.3,85.1,9.0,27.1,0.0,0.0,46.9,39.6,31.6,81.8,34.6,30.2,40.8,0.0,49.8,26.7,30.9,51.0,19.525,37.425,31.299999999999997,29.416666666666668,502.0,C,478.0,C,-0.12566649074962136,C,-0.13746562657246197,C
webpack,webpack-cli,53.5,52.5,27.7,75.2,58.8,38.3,46.3,42.6,26.0,59.2,60.5,72.2,73.5,30.8,47.6,71.7,36.0,35.3,57.0,49.7,68.73333333333333,45.90833333333333,53.55,43.45,47.63611111111111,902.0,A,887.0,A,1.4505958876749807,B,1.352676666895957,B
dominictarr,JSONStream,34.9,6.0,0.0,42.6,91.0,9.1,27.2,0.0,0.0,54.7,56.6,52.3,67.3,42.5,26.0,33.7,0.0,44.4,39.3,31.2,58.73333333333333,21.48333333333333,34.9,30.15,28.844444444444445,483.0,C,494.0,C,-0.17517252062543603,C,-0.11368676018732758,C
d3,d3-array,24.0,20.2,4.0,18.3,53.4,14.0,28.3,10.2,3.3,44.6,31.9,54.3,52.5,39.6,36.3,53.4,9.1,46.4,33.4,29.7,46.23333333333333,22.00833333333333,23.975,37.125,27.70277777777778,431.5,C,437.0,C,-0.2739442598436874,C,-0.23258109211299927,C
highlightjs,highlight.js,47.6,45.4,31.8,89.0,24.2,46.7,57.9,39.9,42.4,80.1,92.1,94.5,69.4,64.5,51.7,61.6,42.6,50.9,77.8,56.5,85.33333333333333,56.38333333333333,47.6,54.9,52.96111111111111,981.0,A,983.0,A,1.9112903501601095,A,1.8916643049590016,A
reduxjs,react-redux,39.8,39.7,22.3,75.0,22.4,42.6,53.4,38.5,35.8,75.8,92.2,94.2,74.8,42.1,63.4,80.7,37.1,72.5,76.3,55.4,87.06666666666666,53.69166666666666,39.85,58.099999999999994,50.54722222222222,953.0,A,971.5,A,1.7024518066548526,A,1.804475128213509,A
facebook,fbjs,32.7,25.0,1.5,57.7,46.8,16.2,34.6,14.1,0.0,52.4,57.3,63.1,72.6,16.6,51.7,80.9,7.8,66.5,45.5,38.3,64.33333333333333,28.258333333333333,32.75,42.95,34.65277777777778,631.0,B,667.0,B,0.32733771466742007,C,0.44907974426085157,C
yeoman,update-notifier,41.5,44.4,2.4,57.8,61.5,13.6,32.5,4.8,3.4,57.5,55.3,48.9,76.5,49.1,35.0,39.2,4.3,61.5,39.3,36.9,60.23333333333333,25.233333333333334,41.525,38.525,35.09444444444444,646.0,B,632.5,B,0.36554867947448055,C,0.3381117011302248,C
postcss,postcss-nested,28.3,26.8,6.5,28.6,51.1,18.8,35.9,7.2,13.4,45.1,48.2,31.5,80.6,20.0,38.3,51.9,12.5,50.4,32.8,32.6,53.43333333333334,27.483333333333334,28.25,33.7,29.811111111111114,512.5,C,538.5,C,-0.09154097500998205,C,-0.0027187170567005,C
csstools,postcss-plugins,47.8,41.4,31.8,69.1,49.1,38.9,48.8,45.8,22.3,39.0,41.6,31.2,82.4,0.7,42.9,62.4,34.3,32.0,37.2,42.2,51.73333333333333,42.15833333333333,47.85,32.349999999999994,40.786111111111104,780.0,B,752.0,B,0.8579654523654712,B,0.7582050072675984,B
angular,angular-cli,57.5,41.0,34.6,89.6,64.7,48.3,58.0,47.6,39.1,67.9,93.9,98.0,32.6,47.2,48.8,59.7,44.0,42.6,80.1,55.6,74.83333333333333,54.88333333333333,57.474999999999994,48.375,53.577777777777776,987.0,A,976.0,A,1.9646415085699682,A,1.8203277058035987,A
reduxjs,reselect,30.4,33.3,28.6,37.2,22.4,41.7,50.3,42.4,32.4,67.4,88.8,73.9,70.6,36.1,54.3,69.9,34.5,58.5,68.1,48.4,77.76666666666667,50.71666666666666,30.375,49.75,43.61388888888889,831.0,A,862.0,A,1.1026117553440118,B,1.2496349125603745,B
fshost,node-dir,25.5,6.1,0.0,30.3,65.5,8.4,25.3,0.0,0.0,36.4,21.6,24.2,63.9,35.9,23.5,40.8,0.0,29.8,18.1,23.5,36.56666666666666,15.466666666666665,25.475,26.625,22.522222222222222,223.0,D,233.0,D,-0.7221420545931743,D,-0.7240109974057756,D
bruce,node-temp,32.5,23.7,0.0,31.4,74.8,8.8,26.3,0.0,0.0,30.3,31.5,30.1,7.2,52.2,31.4,39.0,0.0,55.3,23.5,25.7,22.933333333333334,12.308333333333334,32.474999999999994,36.625,27.13611111111111,411.0,C,289.0,D,-0.32296964865274685,C,-0.5496326439147905,D
Stuk,jszip,30.2,26.0,0.0,21.0,73.8,14.2,37.5,5.0,0.0,69.9,78.6,84.1,67.1,49.6,45.4,68.2,0.0,67.9,59.0,39.9,76.6,29.775,30.2,46.425000000000004,35.46666666666667,652.0,B,707.5,B,0.39775163094709826,C,0.5759003649815682,B
sinonjs,sinon,45.1,44.5,29.6,72.2,34.0,40.5,49.7,36.2,35.5,68.3,78.7,76.5,55.7,62.2,51.3,63.7,35.0,55.1,65.2,51.3,70.3,47.925,45.075,54.0,49.0,931.0,A,911.0,A,1.5685932695634515,A,1.479497287616673,B
webpack-contrib,source-map-loader,42.7,43.5,18.2,47.0,62.2,27.5,34.5,24.0,24.0,45.9,28.1,37.3,79.9,38.1,46.7,64.9,24.8,50.5,31.0,40.7,48.43333333333334,32.733333333333334,42.725,44.575,40.01111111111111,764.0,B,728.0,B,0.7909160235530822,B,0.6393106753419268,B
arcanis,pnp-webpack-plugin,17.8,5.0,0.0,18.1,48.0,8.3,24.9,0.0,0.0,29.4,23.5,14.7,76.8,2.4,30.7,80.3,0.0,11.7,15.5,21.5,38.333333333333336,15.808333333333334,17.775,23.6,19.06111111111111,144.0,F,182.5,F,-1.0215814391818394,D,-0.8825367733066711,D
pngjs,pngjs,27.2,9.7,19.2,44.9,35.0,15.9,30.6,17.1,0.0,38.6,37.5,39.5,62.6,14.9,40.3,70.2,13.2,37.6,31.0,30.5,46.53333333333333,23.558333333333334,27.2,33.975,28.244444444444444,452.0,C,465.5,C,-0.22708175583502815,C,-0.16917078175264097,C
jshttp,basic-auth,27.1,22.3,0.0,28.9,57.4,8.3,24.8,0.0,0.0,46.2,38.5,37.0,72.4,36.7,26.9,47.5,0.0,33.0,27.9,27.1,49.300000000000004,18.525000000000002,27.15,29.3,24.991666666666664,312.0,D,347.5,D,-0.5084971004203629,D,-0.43866460078416336,C
Raynos,global,30.2,3.3,0.0,28.7,88.8,8.3,25.0,0.0,0.0,32.9,22.8,17.6,66.7,24.6,16.3,35.8,0.0,13.2,16.2,21.9,35.7,15.175,30.2,18.4,21.258333333333333,185.0,F,188.0,F,-0.8314878972800464,D,-0.8508316181264921,D
JedWatson,react-select,47.9,44.9,18.5,66.0,62.1,38.0,52.9,28.4,32.7,71.2,94.2,95.3,52.1,43.1,52.4,60.5,23.7,72.9,75.8,52.4,80.53333333333333,48.63333333333334,47.875,50.05,48.85277777777778,926.0,A,927.5,A,1.5558562812944314,A,1.5666864643621656,A
FezVrasta,popper.js,45.0,43.8,24.4,58.8,53.3,45.6,55.1,43.8,38.0,73.5,94.9,86.6,71.9,40.6,53.4,75.1,40.5,44.6,75.7,54.4,84.46666666666667,55.34166666666666,45.075,50.199999999999996,50.20555555555555,951.0,A,960.0,A,1.6728923810493903,A,1.7252122402630612,A
styled-components,polished,46.6,45.1,26.4,86.6,28.2,13.9,26.9,12.5,2.2,53.5,75.5,55.9,49.7,32.8,46.8,69.2,16.9,54.3,48.4,40.2,60.366666666666674,25.49166666666667,46.574999999999996,43.3,38.455555555555556,729.0,B,716.0,B,0.6563365248615473,B,0.5996792313667029,B
pvorb,node-md5,34.5,20.3,0.0,38.8,78.8,8.4,25.2,0.0,0.0,40.0,44.2,53.6,20.1,42.1,27.0,49.7,0.0,31.4,35.4,27.5,39.300000000000004,16.125,34.474999999999994,30.799999999999997,27.13333333333333,410.0,C,357.0,D,-0.32320996918612477,C,-0.4069594456039844,C
senchalabs,connect,35.3,29.9,0.0,51.7,59.5,9.2,27.7,0.0,0.0,71.8,79.1,82.0,77.8,48.2,20.4,46.0,0.0,15.1,56.8,34.2,79.63333333333333,26.833333333333332,35.275,27.325000000000003,29.811111111111114,512.5,C,578.0,C,-0.09154097500998205,C,0.12410190366401608,C
styled-components,styled-components,45.2,46.0,30.4,76.2,28.2,44.8,57.0,38.0,39.3,73.8,96.6,92.0,69.8,36.9,54.1,74.2,39.8,48.4,77.8,54.5,86.13333333333333,55.108333333333334,45.199999999999996,49.824999999999996,50.044444444444444,948.0,A,962.0,A,1.6589537901134819,A,1.733138529058106,A
jfromaniello,url-join,37.9,24.0,18.8,35.1,73.7,26.3,32.5,25.4,21.1,37.5,27.5,23.6,64.0,34.8,35.2,44.3,19.5,42.0,25.8,34.2,38.36666666666667,29.34166666666667,37.900000000000006,35.15,34.13055555555556,625.0,B,578.0,C,0.28215745439240514,C,0.12410190366401608,C
apollographql,graphql-tag,35.6,13.4,23.0,67.4,38.6,27.5,38.0,21.6,22.9,46.9,59.3,52.7,60.9,14.8,42.9,61.8,24.4,42.5,46.5,38.2,57.63333333333333,35.03333333333333,35.6,35.875,35.50277777777777,653.0,B,664.0,B,0.4008757978810083,C,0.44115345546580725,C
brix,crypto-js,37.3,20.4,13.6,69.9,45.4,17.5,39.2,9.2,4.1,67.0,86.1,91.7,57.4,32.9,28.6,35.1,2.0,48.7,65.1,37.6,78.4,32.725,37.325,29.675000000000004,33.241666666666674,608.0,B,648.5,B,0.2052548837115283,C,0.3935957226955385,C
arcanis,ts-pnp,16.4,1.4,0.0,16.4,47.8,8.1,24.4,0.0,0.0,25.7,13.4,11.3,76.0,2.1,16.4,43.5,0.0,5.6,10.9,16.7,33.56666666666667,14.491666666666667,16.4,12.8,14.563888888888888,88.0,F,113.5,F,-1.4106603827204018,D,-1.2629986354688205,D
gregberge,svgr,45.4,33.6,19.3,71.9,56.7,36.9,51.4,25.9,33.3,64.3,79.8,68.0,80.7,28.6,52.0,69.4,28.8,57.8,61.6,49.6,76.16666666666667,46.69166666666666,45.375,46.15,46.07222222222222,873.0,A,883.0,A,1.3152954273833126,B,1.344750378100912,B
kentcdodds,cross-env,39.8,28.9,0.0,73.0,57.1,8.3,24.9,0.0,0.0,59.7,73.2,60.3,71.1,34.1,34.8,42.3,0.0,62.0,47.3,35.6,68.2,23.275,39.75,34.6,32.541666666666664,589.0,C,604.0,B,0.14469410930033677,C,0.23506994679464288,C
postcss,postcss-safe-parser,25.0,22.0,7.5,19.2,51.1,17.3,28.9,10.6,12.5,29.6,16.2,12.3,75.1,14.8,23.9,50.4,10.9,10.5,15.3,24.0,34.53333333333333,21.633333333333333,24.950000000000003,21.65,22.744444444444444,233.0,D,244.5,D,-0.7029164119229551,D,-0.6843795534305517,D
octokit,rest.js,37.0,21.5,29.4,68.6,28.6,40.2,49.4,38.1,33.0,26.1,33.6,29.8,10.5,30.3,51.3,58.0,38.2,57.7,34.5,38.6,24.633333333333336,36.28333333333333,37.025,46.050000000000004,39.78611111111112,758.0,B,672.5,B,0.7714500603494857,B,0.4728586106459863,C
jergason,recursive-readdir,29.3,17.0,0.0,26.1,74.1,8.4,25.3,0.0,0.0,47.2,27.3,38.6,82.0,41.0,36.9,65.5,0.0,45.3,24.8,30.5,49.300000000000004,18.650000000000002,29.299999999999997,37.95,28.633333333333336,471.0,C,465.5,C,-0.1934368811621441,C,-0.16917078175264097,C
blakeembrey,change-case,44.3,49.4,23.2,36.9,67.8,35.4,48.8,28.6,28.7,50.8,58.4,38.4,53.8,52.6,42.4,54.0,26.0,47.0,44.1,43.2,50.199999999999996,39.074999999999996,44.325,44.9,42.76666666666667,821.0,A,777.0,B,1.0293139926638015,B,0.8374678952180462,B
webpack-contrib,webpack-bundle-analyzer,45.6,30.0,22.7,67.9,61.9,31.5,41.5,24.2,28.8,57.7,82.9,69.8,69.6,8.7,54.7,78.6,26.5,59.0,61.4,47.4,74.1,42.150000000000006,45.625,43.199999999999996,43.65833333333333,834.0,A,847.0,A,1.1064568838780555,B,1.1703720246099267,B
isaacs,node-touch,31.2,5.5,0.0,32.2,86.9,8.2,24.5,0.0,0.0,37.3,16.4,13.5,77.0,42.5,24.8,69.0,0.0,5.4,12.7,25.4,35.63333333333333,15.033333333333333,31.150000000000002,29.225,25.13611111111111,327.5,D,283.5,D,-0.4960004326847202,C,-0.5734115102999249,D
remy,nodemon,55.2,52.1,21.2,83.9,63.7,32.8,47.9,30.1,20.2,82.7,93.6,87.8,77.6,71.7,57.4,77.5,33.8,60.9,71.4,57.0,86.33333333333333,46.13333333333333,55.224999999999994,60.974999999999994,54.11111111111111,990.0,A,989.0,A,2.0107830509784943,A,1.9312957489342255,A
matthew-andrews,isomorphic-fetch,34.6,25.3,0.0,38.4,74.8,9.3,27.9,0.0,0.0,59.0,74.3,61.5,71.5,28.8,24.7,45.3,0.0,28.8,48.4,31.9,69.10000000000001,24.25,34.625,25.724999999999998,28.2,449.0,C,515.0,C,-0.230926884369072,C,-0.05820273862201418,C
que-etc,resize-observer-polyfill,13.7,4.3,0.0,31.5,19.0,8.2,24.5,0.0,0.0,46.9,55.0,47.4,63.2,21.8,29.1,73.9,0.0,13.3,36.9,24.4,55.20000000000001,19.925000000000004,13.7,27.25,20.291666666666668,168.0,F,255.5,D,-0.9151194428955,D,-0.6526743982503727,D
node-modules,detect-port,37.8,30.8,1.3,61.4,57.8,9.1,24.3,2.9,0.0,32.1,28.2,18.5,57.2,24.5,31.2,39.6,11.1,43.0,18.6,27.6,34.63333333333333,15.458333333333332,37.825,29.549999999999997,27.61111111111111,426.0,C,359.5,D,-0.281874837445153,C,-0.39903315680893947,C
babel,babylon,33.5,30.9,0.0,60.3,43.0,8.6,25.7,0.0,0.0,39.6,54.9,59.8,10.6,33.1,39.0,62.3,0.0,54.6,41.1,30.2,41.76666666666666,16.866666666666664,33.55,37.5,29.305555555555554,497.0,C,452.5,C,-0.13527931208473126,C,-0.19294964813777538,C
emotion-js,emotion,39.8,41.8,19.0,81.4,17.2,32.6,50.5,22.8,24.6,63.5,87.1,81.7,48.2,37.0,57.2,78.6,27.8,65.4,67.1,48.3,72.33333333333333,42.55833333333333,39.849999999999994,52.2,44.86944444444445,851.0,A,859.0,A,1.211236636430751,B,1.2417086237653296,B
slevithan,xregexp,24.5,28.2,0.0,43.4,26.6,12.0,32.9,3.0,0.0,62.9,63.9,64.0,72.2,51.4,38.8,61.7,0.0,54.6,46.6,34.5,66.7,25.65,24.549999999999997,41.925000000000004,30.708333333333332,549.0,C,584.0,C,-0.013917442728972078,C,0.1478807700491502,C
auth0,jwt-decode,47.8,37.7,27.7,56.5,69.5,40.8,48.0,42.4,31.9,54.0,63.0,65.6,55.4,31.9,50.5,60.0,36.0,55.6,56.5,48.3,61.333333333333336,45.90833333333334,47.85,45.875,46.544444444444444,880.0,A,859.0,A,1.3561499180575285,B,1.2417086237653296,B
twbs,bootstrap,49.4,41.8,33.4,86.3,36.4,48.0,57.8,44.6,41.6,86.3,99.7,99.9,77.7,68.0,51.0,49.4,45.2,58.4,82.5,58.7,92.43333333333334,59.10833333333333,49.475,55.25,54.61111111111111,993.0,A,994.5,A,2.0540407469864874,A,2.066042658449987,A
markdown-it,markdown-it,50.3,51.0,29.9,75.6,44.5,40.3,53.2,32.4,35.3,62.5,86.9,87.6,56.0,19.5,38.9,41.3,32.8,42.5,71.6,48.0,76.83333333333333,49.43333333333334,50.25,34.025,44.56944444444445,847.0,A,853.5,A,1.1852820188259552,B,1.2179297573801955,B
facebook,create-react-app,45.6,31.0,14.1,90.8,46.6,21.5,43.4,21.0,0.0,79.4,99.2,99.2,85.6,33.6,59.8,89.1,12.6,77.8,73.3,51.6,94.66666666666667,39.766666666666666,45.625,53.27499999999999,46.22222222222222,879.0,A,915.0,A,1.3282727361857105,B,1.5032761540018076,A
d3,d3-shape,24.6,22.0,3.0,19.9,53.6,13.6,31.9,4.5,4.2,52.3,60.2,62.6,51.8,34.5,32.1,52.5,3.5,40.3,45.4,30.6,58.20000000000001,24.700000000000003,24.625,32.7,27.34166666666667,416.0,C,469.5,C,-0.3051859291827937,C,-0.1612444929575961,C
pinojs,pino,42.8,37.5,30.3,75.3,28.3,44.8,56.7,38.0,39.8,63.2,83.6,77.9,50.3,41.0,53.6,41.3,40.3,79.3,68.8,51.1,70.60000000000001,51.275000000000006,42.85,50.474999999999994,48.199999999999996,911.0,A,909.0,A,1.4993809559506617,B,1.4636447100265837,B
socketio,socket.io,41.7,43.7,30.1,61.7,31.1,37.6,53.0,28.1,31.8,85.9,98.1,97.6,76.6,71.3,50.7,79.2,31.8,41.0,77.8,54.0,90.76666666666665,50.916666666666664,41.65,55.825,49.46388888888888,940.0,A,953.0,A,1.6087267986375335,A,1.6935070850828822,A
gajus,eslint-plugin-flowtype,39.6,18.6,0.0,80.7,59.0,8.7,26.0,0.0,0.0,54.2,47.4,49.6,82.3,37.7,45.7,56.3,0.0,80.9,35.2,37.1,59.76666666666667,21.44166666666667,39.575,43.724999999999994,34.91388888888889,638.0,B,638.5,B,0.3499278448049279,C,0.35396427872031455,C
npm,read,39.8,6.8,26.2,64.9,61.3,29.5,34.4,31.7,22.4,37.2,20.1,22.8,59.5,46.2,35.5,37.3,31.4,37.7,24.1,35.5,34.13333333333333,30.65833333333333,39.8,38.150000000000006,36.202777777777776,669.0,B,600.5,B,0.4614365722921992,C,0.227143657999598,C
webpack-contrib,raw-loader,34.2,24.7,0.0,50.2,62.0,8.5,25.6,0.0,0.0,49.4,43.1,39.1,67.9,47.6,38.5,81.7,0.0,33.9,30.2,32.7,50.03333333333334,18.908333333333335,34.225,40.8,31.311111111111114,562.0,C,542.5,C,0.038232113013997995,C,0.005207571738344392,C
npm,cli,50.1,33.1,31.1,75.6,60.7,48.3,57.8,45.1,42.0,55.6,76.4,93.1,19.1,33.7,52.1,58.9,44.9,52.4,72.6,51.5,62.86666666666667,51.94166666666666,50.125,47.474999999999994,49.84722222222222,942.0,A,913.5,A,1.6418910322436624,A,1.4953498652067627,B
d3,d3-scale,26.6,20.1,12.6,20.3,53.4,15.0,31.7,9.1,4.3,51.3,53.8,62.0,51.5,37.8,33.2,56.3,4.1,39.2,43.6,31.5,55.76666666666667,25.21666666666667,26.6,34.349999999999994,28.722222222222218,473.5,C,501.0,C,-0.18574662409405704,C,-0.08990789380219319,C
less,less.js,49.6,45.7,24.1,73.3,55.2,28.7,45.8,22.8,17.5,63.6,87.0,94.3,6.3,66.8,43.3,56.4,22.6,51.0,70.0,46.3,62.53333333333334,37.15833333333333,49.575,49.2,45.31111111111111,858.0,A,832.0,A,1.2494476012378115,B,1.0831828478644339,B
sindresorhus,multimatch,39.1,22.5,1.3,56.9,75.8,11.5,27.6,2.6,4.4,33.0,24.9,17.8,56.1,33.2,30.1,34.3,3.6,52.4,18.1,28.4,32.93333333333334,16.883333333333336,39.125,30.874999999999996,28.961111111111112,486.0,C,390.0,D,-0.16507905822357086,C,-0.3356228464485815,C
dankogai,js-base64,44.4,37.0,13.6,51.2,75.8,18.9,31.4,12.8,12.6,69.5,67.5,84.7,76.1,49.8,36.5,40.6,18.4,50.5,57.0,42.3,76.1,33.224999999999994,44.4,39.825,39.15,742.0,B,754.5,B,0.7164166582059823,B,0.7661312960626427,B
mikehall314,es6-promisify,19.9,31.2,0.0,36.7,11.9,8.6,25.8,0.0,0.0,40.6,34.2,21.5,68.2,38.5,29.7,73.6,0.5,14.9,21.4,24.7,41.300000000000004,16.775000000000002,19.950000000000003,31.875,22.86666666666667,238.0,D,262.0,D,-0.692342308454334,D,-0.6288955318652383,D
oliviertassinari,babel-plugin-transform-react-remove-prop-types,26.2,15.2,0.0,51.4,38.0,8.5,25.5,0.0,0.0,46.8,44.4,29.5,81.0,32.1,42.6,84.1,0.0,43.8,27.5,31.0,51.63333333333333,19.28333333333333,26.15,40.0,28.477777777777778,464.0,C,482.0,C,-0.20689483103129785,C,-0.12953933777741708,C
npm,osenv,27.8,4.4,0.0,46.1,60.7,8.7,26.2,0.0,0.0,37.7,17.7,16.3,78.4,38.2,33.8,75.8,0.0,25.5,14.2,27.0,37.46666666666667,15.916666666666668,27.8,34.875,26.197222222222223,378.0,D,341.5,D,-0.40419798893442305,C,-0.4465908895792083,C
bevacqua,hash-sum,28.1,0.1,0.0,33.0,79.4,8.7,26.2,0.0,0.0,32.4,24.6,17.9,71.7,15.2,21.3,60.3,0.0,3.6,17.1,22.6,38.06666666666667,16.066666666666666,28.125,19.775,21.32222222222222,188.0,F,204.5,D,-0.8259605250123585,D,-0.7953475965611785,D
mongodb,js-bson,32.6,0.0,29.8,52.8,47.8,36.3,38.0,36.0,35.1,43.2,47.3,60.2,6.1,59.2,47.4,41.8,32.0,68.4,47.9,39.9,37.86666666666667,36.74166666666667,32.599999999999994,50.349999999999994,39.89722222222222,762.0,B,707.5,B,0.7810628816845944,B,0.5759003649815682,B
bjyoungblood,es6-error,25.7,10.1,0.0,32.9,59.7,8.8,26.3,0.0,0.0,30.3,21.5,20.7,54.2,24.8,40.9,72.1,0.0,50.5,17.0,26.4,32.13333333333333,14.608333333333334,25.675,36.85,25.71111111111111,350.0,D,316.5,D,-0.44625408227552793,C,-0.49414862234947704,C
jest-community,jest-watch-typeahead,22.0,9.1,34.4,25.8,18.7,25.6,29.2,34.8,12.7,35.9,29.6,14.6,80.5,19.0,44.7,62.3,24.1,47.5,23.3,32.0,41.56666666666667,29.56666666666667,22.0,38.225,29.930555555555557,516.0,C,519.5,C,-0.08120719207473927,C,-0.05027644982696929,C
babel,babel-eslint,36.2,31.2,0.0,70.5,43.1,8.8,26.4,0.0,0.0,59.0,62.7,58.0,78.3,36.9,51.7,81.6,0.0,73.5,43.2,38.9,66.33333333333333,23.18333333333333,36.2,48.0,35.794444444444444,658.0,B,676.0,B,0.42610945388567145,C,0.4966374770311204,C
niksy,throttle-debounce,32.9,25.9,0.0,46.8,58.8,9.3,27.9,0.0,0.0,42.1,45.8,41.8,55.6,25.1,26.3,48.3,0.0,30.5,32.3,27.6,47.73333333333333,18.90833333333333,32.875,25.975,25.91944444444444,357.0,D,359.5,D,-0.42823004227219746,C,-0.39903315680893947,C
gulpjs,vinyl,33.7,20.8,0.0,57.7,56.2,8.8,26.4,0.0,0.0,50.2,50.2,41.3,64.7,44.5,35.3,41.2,1.9,63.0,33.4,32.0,52.06666666666666,19.616666666666667,33.675,37.650000000000006,30.313888888888886,534.0,C,519.5,C,-0.04804295846861138,C,-0.05027644982696929,C
webpack-contrib,webpack-hot-middleware,41.1,21.5,21.9,58.6,62.5,29.1,39.3,21.0,27.0,51.3,59.5,63.2,60.6,22.0,46.2,57.9,13.5,67.2,50.6,41.9,61.1,37.099999999999994,41.125,40.15,39.458333333333336,752.0,B,747.5,B,0.7430922374109119,B,0.7344261408824637,B
puppeteer,puppeteer,32.7,37.1,29.5,56.1,8.1,47.9,55.4,47.2,41.0,71.0,98.7,97.3,51.4,36.8,51.0,61.9,44.8,46.1,81.3,50.7,82.46666666666667,56.51666666666667,32.7,47.400000000000006,45.53888888888889,861.0,A,904.5,A,1.2691538849747865,B,1.4319395548464047,B
sockjs,sockjs-client,46.5,31.3,25.9,75.0,53.8,22.1,37.5,15.8,13.1,74.3,77.1,84.2,79.6,56.3,43.0,66.4,24.7,38.0,61.1,46.5,80.3,36.675,46.5,46.349999999999994,43.17499999999999,828.0,A,834.5,A,1.064641111070328,B,1.0990354254545238,B
philbooth,bfj,29.3,0.0,0.0,74.3,43.1,7.6,22.7,0.0,0.0,32.0,18.9,9.6,80.4,19.0,21.3,52.4,0.0,11.4,12.0,22.5,36.300000000000004,14.75,29.35,20.7,21.599999999999998,197.5,F,201.5,D,-0.8019284716745844,D,-0.8032738853562233,D
reduxjs,redux-thunk,35.1,39.0,14.2,65.1,22.2,31.1,41.3,24.4,27.7,67.5,88.2,81.4,71.4,29.1,53.2,65.6,26.1,67.8,66.9,46.7,80.33333333333334,43.43333333333334,35.125,47.14999999999999,41.90277777777778,805.0,A,840.0,A,0.9545743067833237,B,1.1148880030446136,B
mongodb,node-mongodb-native,41.8,0.0,32.4,87.2,47.8,38.8,36.1,43.4,36.9,79.3,79.3,88.3,75.2,74.5,53.7,70.8,41.5,48.9,68.8,53.4,80.93333333333334,49.333333333333336,41.849999999999994,58.925,50.03611111111112,947.0,A,945.5,A,1.6582328285133494,A,1.6459493523126134,A
omnidan,node-emoji,48.0,36.7,24.0,71.1,60.4,33.1,39.3,34.8,25.2,52.6,50.3,58.9,64.3,37.0,54.2,71.6,34.9,56.1,47.4,47.0,57.833333333333336,39.28333333333333,48.050000000000004,49.9,45.74444444444445,869.0,A,844.5,A,1.2869376044447394,B,1.1386668694297477,B
expressjs,serve-favicon,34.4,34.9,0.0,45.5,57.2,8.4,25.1,0.0,0.0,42.5,37.1,34.6,57.3,40.9,21.8,45.9,0.0,19.6,26.7,26.8,43.0,17.025,34.400000000000006,26.6,26.008333333333336,367.0,D,331.0,D,-0.4205397852041092,C,-0.46244346716929774,C
request,request-promise-native,23.1,11.6,0.0,30.1,50.5,8.0,23.9,0.0,0.0,41.9,47.8,34.3,75.7,9.8,19.6,48.6,0.0,10.2,30.0,23.1,52.6,19.125,23.05,17.15,19.775,155.0,F,218.0,D,-0.95981906210376,D,-0.7557161525859546,D
brianc,node-postgres,46.7,28.3,29.0,47.6,81.8,40.5,52.7,32.4,36.6,53.9,81.6,82.6,5.0,46.6,50.3,56.3,35.2,59.2,68.2,47.9,56.4,44.525,46.675,49.324999999999996,46.84166666666666,888.0,A,852.0,A,1.3818642151289464,B,1.2100034685851506,B
jasmine,jasmine,44.6,38.5,19.9,67.2,52.7,26.5,40.1,22.0,17.4,68.5,86.2,91.1,24.0,72.8,34.9,32.6,8.7,63.4,67.9,43.6,67.10000000000001,36.650000000000006,44.575,44.375,41.86666666666667,804.0,A,789.0,B,0.951450139849413,B,0.8691730503982252,B
expressjs,multer,38.5,38.3,8.9,49.5,57.1,21.4,40.9,10.2,13.2,63.8,81.4,81.3,65.9,26.4,40.7,45.4,6.6,70.0,61.4,41.1,76.2,35.125,38.45,37.1,36.89166666666667,684.0,B,735.0,B,0.5210360645698796,B,0.6710158305221058,B
paulmillr,es6-shim,26.0,23.8,0.9,43.0,36.3,8.8,24.3,1.9,0.1,59.6,63.3,67.6,43.9,63.7,23.8,41.7,6.8,22.9,46.6,29.5,58.26666666666666,21.141666666666662,26.0,33.775,26.972222222222218,401.0,C,427.0,C,-0.33714856012203376,C,-0.24843366970308878,C
shellscape,webpack-manifest-plugin,34.6,28.3,0.0,71.0,39.3,8.3,24.9,0.0,0.0,54.2,52.5,53.3,81.3,29.9,46.7,76.8,9.0,54.2,38.0,36.0,62.36666666666667,21.816666666666666,34.65,42.475,32.980555555555554,599.0,C,614.5,B,0.18266475357401993,C,0.2667751019748219,C
i18next,i18next,39.3,47.0,26.4,51.5,32.1,42.1,52.5,37.6,36.1,65.4,74.6,72.8,45.2,69.2,47.6,61.8,30.0,51.0,63.2,48.6,64.19999999999999,47.599999999999994,39.25,53.0,46.61666666666667,881.0,A,866.0,A,1.36239825192535,B,1.2654874901504642,B
